date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:56:22	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:22%20GMT	https://mattgroh.com/technical-notes-list/reverse-ssh-tunnel	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/reverse-ssh-tunnel	(from https://mattgroh.com/technical-notes/)
20:56:22	4889/4889	---M-Z	200	added ('OK')	text/html	etag:W/%22653fd53e-1319%22	https://mattgroh.com/technical-notes-list/jupyter-notebook-from-remote-machine/	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/jupyter-notebook-from-remote-machine/index.html	(from https://mattgroh.com/technical-notes/)
20:56:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:22%20GMT	https://mattgroh.com/technical-notes-list/combining-pdfs-from-command-line	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/combining-pdfs-from-command-line	(from https://mattgroh.com/technical-notes/)
20:56:23	4266/4266	---M-Z	200	added ('OK')	text/html	etag:W/%22653fd53e-10aa%22	https://mattgroh.com/technical-notes-list/reverse-ssh-tunnel/	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/reverse-ssh-tunnel/index.html	(from https://mattgroh.com/technical-notes/)
20:56:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:22%20GMT	https://mattgroh.com/technical-notes-list/setting-up-hugo-locally	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/setting-up-hugo-locally	(from https://mattgroh.com/technical-notes/)
20:56:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:23%20GMT	https://mattgroh.com/technical-notes-list/hosting-hugo-github-pages-custom-domain-name	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/hosting-hugo-github-pages-custom-domain-name	(from https://mattgroh.com/technical-notes/)
20:56:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:23%20GMT	https://mattgroh.com/art	C:/My%20Web%20Sites/myWebsite/mattgroh.com/art	(from https://mattgroh.com/technical-notes/)
20:56:23	162/162	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2031%20Oct%202023%2000:56:23%20GMT	https://mattgroh.com/bio	C:/My%20Web%20Sites/myWebsite/mattgroh.com/bio	(from https://mattgroh.com/technical-notes/)
20:56:24	3767/3767	---M-Z	200	added ('OK')	text/html	etag:W/%22653fd53e-eb7%22	https://mattgroh.com/technical-notes-list/combining-pdfs-from-command-line/	C:/My%20Web%20Sites/myWebsite/mattgroh.com/technical-notes-list/combining-pdfs-from-command-line/index.html	(from https://mattgroh.com/technical-notes/)
20:56:24	2776/2776	---M-Z	200	added ('OK')	application/xml	etag:W/%22653fd53d-ad8%22	https://mattgroh.com/backcountry-recipes/index.xml	C:/My%20Web%20Sites/myWebsite/mattgroh.com/backcountry-recipes/index.xml	(from https://mattgroh.com/backcountry-recipes/)
